Source,Target,Weight,nt_type_banc,type_pre,type_post,layer_mean_pre,layer_mean_post,across_hemi_layer_pre,across_hemi_layer_post
720575940614332899,720575940602914988,1,Ach,JO-A,AVLP_pr01-1,,2.621794872,,
720575940624594276,720575940620980323,9,Ach,JO-B,B1-4,,2.58974359,,
720575940619572762,720575940637663662,6,Ach,JO-B,B1-4,,2.753205128,,
720575940614840891,720575940630258003,16,Ach,B1-3,WED_pr02,2.541666667,3.403846154,,
720575940628333788,720575940629513478,1,Ach,AVLP_pr12,AVLP_pr04,5.987179487,6.006410256,5.841091779,5.858974359
720575940627455621,720575940616211013,3,Ach,B1-5,WED_pr02,3.615384615,3.564102564,,
720575940645539694,720575940603636913,1,Ach,JO-B,B1-3,,2.833333333,,
720575940638636533,720575940630028359,6,Ach,JO-B,B1-7,,2.451923077,,
720575940620356545,720575940618364480,2,Ach,pC1d,pC1e,5.689102564,6.144230769,5.790064103,6.227564103
720575940612146174,720575940621148660,38,Ach,B1-2,WV-WV-2,2.663461538,3.394230769,,
720575940616859622,720575940639241279,3,Ach,JO-B,B1-4,,3.092948718,,
720575940627027087,720575940610116581,17,Ach,aPN2,IPS_pr02,3.532051282,3.403846154,,3.355769231
720575940621242025,720575940634571383,13,Ach,B1-5,WV-WV-2,2.887820513,3.5,,
720575940619405812,720575940620581748,9,Ach,B1-3,WED_pr02,2.653846154,3.439102564,,
720575940634508174,720575940609927141,5,GABA,AVLP_pr01-1,WED-VLP-1,2.570512821,3.134615385,,
720575940637919551,720575940630223052,11,Ach,JO-B,B1-1,,2.169871795,,
720575940625146122,720575940616121408,6,Ach,A2,WED_pr02,2.291666667,3.378205128,,
720575940622254375,720575940623322877,50,Ach,B1-2,WV-WV-1,2.246794872,3.176282051,,2.711538462
720575940624732260,720575940619491828,4,GABA,IPS_pr01-2,WED_pr01-1,2.663461538,4.038461538,,
720575940614450774,720575940623322877,3,Ach,B1-2,WV-WV-1,3.586538462,3.176282051,,2.711538462
720575940604839200,720575940633044634,39,Ach,B1-2,WED_pr02,2.423076923,3.096153846,,
720575940625146122,720575940632945177,3,Ach,A2,WV-WV-3,2.291666667,2.326923077,,
720575940611401709,720575940623725972,5,Ach,pC2lb,pC2lb,4.875,4.830128205,,
720575940612338674,720575940608487772,7,GABA,SAD_pr02,JO-A,2.71474359,,,
720575940615625053,720575940607367125,8,GABA,SAD_pr02,JO-A,3.602564103,,,
720575940611864243,720575940624314468,3,Ach,B1-5,WED_pr01-1,3.365384615,4.019230769,,
720575940633300148,720575940627670032,1,Ach,pC2lb,pC2la,5.173076923,5.493589744,,
720575940632715359,720575940604839200,5,Ach,B1-2,B1-2,3.596153846,2.423076923,,
720575940617333976,720575940620356545,4,Ach,pC2la,pC1d,6.330128205,5.689102564,,5.790064103
720575940624704393,720575940635981742,98,Ach,B1-3,WED_pr02,2.509615385,3.378205128,,
720575940625910714,720575940631448338,5,Ach,JO-B,JO-B,,,,
720575940609843865,720575940637410394,5,Ach,B1-1,WED_pr02,4.378205128,3.147435897,,
720575940621148660,720575940611864243,4,GABA,WV-WV-2,B1-5,3.394230769,3.365384615,,
720575940612078511,720575940632998136,4,GABA,WED_pr02,WED_pr02,3.317307692,3.541666667,,
720575940632522848,720575940625295339,3,Ach,pC2la,pMN1,5.669871795,5.243589744,,5.233974359
720575940631693610,720575940618522433,24,inconclusive,A1,A1,3.823717949,3.730769231,3.896367521,
720575940635973989,720575940622577336,5,Ach,JO-B,B1-5,,2.939102564,,
720575940637663662,720575940620980323,2,Ach,B1-4,B1-4,2.753205128,2.58974359,,
720575940623301417,720575940621324996,6,Ach,JO-B,SAD_pr02,,2.352564103,,2.529761905
720575940624770540,720575940626162378,1,Ach,JO-A,JO-A,,,,
720575940634571383,720575940616211013,5,GABA,WV-WV-2,WED_pr02,3.5,3.564102564,,
720575940612523571,720575940620835327,2,Ach,B1-2,WV-WV-2,2.387820513,3.724358974,,
720575940622254375,720575940632649567,5,Ach,B1-2,WED-VLP-2,2.246794872,3.448717949,,
720575940627106173,720575940604201830,4,Ach,JO-A,WV-WV-3,,2.41025641,,
720575940630258003,720575940633044634,1,GABA,WED_pr02,WED_pr02,3.403846154,3.096153846,,
720575940609843865,720575940632157631,5,Ach,B1-1,WED-VLP-1,4.378205128,3.346153846,,
720575940619675712,720575940625295339,8,Ach,pC2la,pMN1,5.83974359,5.243589744,,5.233974359
720575940621431492,720575940630344396,2,Ach,pC2la,pC2la,5.762820513,5.240384615,,
720575940628542807,720575940618364480,6,GABA,vpoIN-1,pC1e,5.596153846,6.144230769,,6.227564103
720575940623322877,720575940606743170,5,GABA,WV-WV-1,WED_pr02,3.176282051,3.397435897,2.711538462,
720575940617431325,720575940618522433,1,Ach,B1-4,A1,2.884615385,3.730769231,2.766254579,
720575940654117025,720575940625345328,11,Ach,B1-3,WV-WV-2,2.483974359,2.996794872,,
720575940607371076,720575940622123981,1,Ach,B1-2,WV-WV-1,3.378205128,2.326923077,,
720575940614633867,720575940621717469,4,Ach,B1-4,WV-WV-3,2.666666667,2.846153846,,
720575940635330204,720575940609513841,1,GABA,WV-WV-1,WV-WV-4,2.631410256,3.467948718,,3.227564103
720575940632385943,720575940620356545,7,Ach,vpoEN,pC1d,3.746794872,5.689102564,,5.790064103
720575940625146122,720575940619784453,64,Ach,A2,WED-VLP-1,2.291666667,3.310897436,,
720575940610077026,720575940611674265,5,Ach,B1-2,WED_pr02,3.105769231,3.128205128,,
720575940623256202,720575940646518382,1,GABA,vpoIN-1,pC1d,5.493589744,5.891025641,,
720575940604201830,720575940632945177,15,GABA,WV-WV-3,WV-WV-3,2.41025641,2.326923077,,
720575940630277175,720575940621717469,1,Ach,B1-5,WV-WV-3,3.176282051,2.846153846,,
720575940610504750,720575940623113752,1,Ach,AVLP_pr11,AVLP_pr04,5.810897436,5.711538462,,
720575940630207799,720575940634606693,2,Ach,JO-B,B1-7,,2.208333333,,3.024906517
720575940634829168,720575940619688688,1,Ach,vpoEN,AVLP_pr36/asp10a-1,3.740384615,5.256410256,,
720575940613422860,720575940617197057,10,Ach,B1-7,SAD_pr02,3.150641026,3.022435897,,
720575940620516846,720575940622778820,2,Ach,JO-B,B1-7,,2.269230769,,
720575940604839200,720575940621835246,4,Ach,B1-2,WED_pr02,2.423076923,3.201923077,,3.382386364
720575940613776962,720575940624704393,9,Ach,JO-B,B1-3,,2.509615385,,
720575940618342966,720575940615930299,36,GABA,WV-WV-2,WED_pr02,3.355769231,3.608974359,,
720575940615592409,720575940625295339,5,Ach,AVLP_pr36/asp10a-1,pMN1,5.182692308,5.243589744,,5.233974359
720575940644057635,720575940620980323,2,Ach,JO-B,B1-4,,2.58974359,,
720575940620062633,720575940625989904,25,GABA,AVLP_pr01-1,WED-VLP-1,2.996794872,3.253205128,,
720575940626693894,720575940616633925,3,Ach,JO-B,B1-5,,2.833333333,,
720575940624872179,720575940634126949,4,Ach,B1-u,WED-VLP-2,2.185897436,3.333333333,,
720575940625887631,720575940621242025,4,GABA,WED_pr02,B1-5,3.516025641,2.887820513,,
720575940637630783,720575940619405812,4,Ach,JO-B,B1-3,,2.653846154,,
720575940628244064,720575940611864243,23,GLUT,aPN3,B1-5,5.096153846,3.365384615,4.993589744,
720575940621730910,720575940615205427,4,GABA,PVLP_pr03-1,PVLP_pr03-1,6.320512821,6.227564103,,
720575940645087511,720575940630603091,7,Ach,JO-B,B1-2,,2.477564103,,
720575940617884736,720575940634571383,1,GABA,SAD_pr02,WV-WV-2,2.147435897,3.5,,
720575940612153086,720575940603533246,8,Ach,B1-6,WV-WV-3,3.125,2.778846154,4.153846154,
720575940623987982,720575940622123981,2,GABA,AVLP_pr01-1,WV-WV-1,2.435897436,2.326923077,,
720575940631425965,720575940641400224,2,GABA,AVLP_pr01-1,WED-VLP-1,2.621794872,3.246794872,,
720575940604274622,720575940616809401,17,Ach,JO-B,B1-1,,2.141025641,,
720575940633300148,720575940636910825,1,Ach,pC2lb,pC2la,5.173076923,5.673076923,,5.722467058
720575940628016983,720575940619491828,2,Ach,B1-5,WED_pr01-1,3.615384615,4.038461538,,
720575940620833974,720575940627027087,1,Ach,aPN2,aPN2,4.602564103,3.532051282,,
720575940624594276,720575940624704393,2,Ach,JO-B,B1-3,,2.509615385,,
720575940616804806,720575940631631564,3,Ach,B1-5,B1-5,3.496794872,3.240384615,,
720575940618149336,720575940616633925,5,GLUT,aPN3,B1-5,4.974358974,2.833333333,,
720575940622123981,720575940621540586,1,GABA,WV-WV-1,WED_pr02,2.326923077,3.445512821,,
720575940630603091,720575940620835327,1,Ach,B1-2,WV-WV-2,2.477564103,3.724358974,,
720575940644968302,720575940616313942,16,Ach,AVLP_pr23,A1,3.144230769,3.939102564,3.192307692,
720575940630258003,720575940618342966,7,GABA,WED_pr02,WV-WV-2,3.403846154,3.355769231,,
720575940628054760,720575940627235386,24,Ach,JO-A,B1-u,,2.381410256,,
720575940619688688,720575940615635037,1,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.256410256,5.541666667,,
720575940607188036,720575940629954724,35,Ach,B1-1,WED-VLP-1,2.108974359,3.272435897,,
720575940630223052,720575940635330204,11,Ach,B1-1,WV-WV-1,2.169871795,2.631410256,,
720575940624704393,720575940629938487,6,Ach,B1-3,WED_pr02,2.509615385,3.378205128,,
720575940630659446,720575940615723077,6,GABA,SAD_pr02,B1-5,2.637820513,2.573717949,,3.178858481
720575940624795017,720575940618342966,4,Ach,B1-u,WV-WV-2,3.201923077,3.355769231,3.557692308,
720575940606938313,720575940634877850,10,Ach,JO-B,B1-5,,3.028846154,,
720575940621835246,720575940620835327,2,GABA,WED_pr02,WV-WV-2,3.201923077,3.724358974,3.382386364,
720575940608554052,720575940621717469,8,Ach,JO-A,WV-WV-3,,2.846153846,,
720575940633300148,720575940613170498,2,Ach,pC2lb,pMN2,5.173076923,5.314102564,,5.352564103
720575940621722111,720575940620980323,16,Ach,JO-B,B1-4,,2.58974359,,
720575940616211013,720575940611864243,5,GABA,WED_pr02,B1-5,3.564102564,3.365384615,,
720575940603636913,720575940625887631,104,Ach,B1-3,WED_pr02,2.833333333,3.516025641,,
720575940614633867,720575940634571383,2,Ach,B1-4,WV-WV-2,2.666666667,3.5,,
720575940630659446,720575940635732916,6,GABA,SAD_pr02,JO-B,2.637820513,,,
720575940626885124,720575940632011420,1,Ach,AVLP_pr12,AVLP_pr12,5.865384615,5.778846154,,
720575940634599792,720575940627632428,4,Ach,B1-5,IPS_pr01-1,3.451923077,4.522435897,,
720575940618066415,720575940634877850,4,Ach,B1-3,B1-5,2.817307692,3.028846154,,
720575940610077026,720575940621148660,1,Ach,B1-2,WV-WV-2,3.105769231,3.394230769,,
720575940627839304,720575940624704393,5,Ach,JO-B,B1-3,,2.509615385,,
720575940635330204,720575940631153194,1,GABA,WV-WV-1,AVLP_pr23,2.631410256,3.240384615,,
720575940611388141,720575940605214636,5,Ach,B1-6,WV-WV-3,3.320512821,2.53525641,,
720575940628769239,720575940632649697,6,Ach,JO-A,A2,,2.317307692,,
720575940630117879,720575940627410944,8,Ach,JO-B,B1-2,,2.298076923,,
720575940614927989,720575940635330204,2,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940620649641,720575940632649697,41,Ach,JO-A,A2,,2.317307692,,
720575940621324996,720575940605214636,27,GABA,SAD_pr02,WV-WV-3,2.352564103,2.53525641,2.529761905,
720575940625683176,720575940634299071,10,Ach,B1-1,WED_pr02,4.240384615,3.243589744,,
720575940615503249,720575940627455621,1,GLUT,aPN3,B1-5,5.041666667,3.615384615,,
720575940630749523,720575940629938487,8,GABA,WED_pr02,WED_pr02,3.5,3.378205128,,
720575940645089559,720575940630223052,6,Ach,JO-B,B1-1,,2.169871795,,
720575940614544582,720575940622123981,8,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940617034398,720575940602120928,2,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.310897436,5.573717949,,
720575940634299071,720575940620694015,6,GABA,WED_pr02,B1-1,3.243589744,2.179487179,,
720575940636537663,720575940604839200,20,Ach,JO-B,B1-2,,2.423076923,,
720575940633033567,720575940634866586,1,GABA,vpoIN-1,pC1e,5.304487179,6.310897436,,
720575940605095346,720575940621148660,6,GABA,WV-WV-2,WV-WV-2,3.544871795,3.394230769,3.419337607,
720575940630344396,720575940621431492,1,Ach,pC2la,pC2la,5.240384615,5.762820513,,
720575940624116553,720575940613422860,5,Ach,JO-B,B1-7,,3.150641026,,
720575940632303807,720575940616612313,3,Ach,WED_pr01-1,WED_pr01-1,4.269230769,4.21474359,,
720575940621148660,720575940625887631,41,GABA,WV-WV-2,WED_pr02,3.394230769,3.516025641,,
720575940616211013,720575940616804806,4,GABA,WED_pr02,B1-5,3.564102564,3.496794872,,
720575940621431492,720575940619486891,1,Ach,pC2la,pMN1,5.762820513,5.224358974,,
720575940622778820,720575940605214636,7,Ach,B1-7,WV-WV-3,2.269230769,2.53525641,,
720575940630258003,720575940621148660,1,GABA,WED_pr02,WV-WV-2,3.403846154,3.394230769,,
720575940617431325,720575940625345328,2,Ach,B1-4,WV-WV-2,2.884615385,2.996794872,2.766254579,
720575940624704393,720575940644968302,1,Ach,B1-3,AVLP_pr23,2.509615385,3.144230769,,3.192307692
720575940621540586,720575940618758753,20,GABA,WED_pr02,B1-2,3.445512821,3.743589744,,
720575940614544582,720575940625146122,9,Ach,JO-A,A2,,2.291666667,,
720575940636537663,720575940622577336,11,Ach,JO-B,B1-5,,2.939102564,,
720575940614805983,720575940625984528,5,Ach,JO-B,B2,,2.150641026,,
720575940617668537,720575940622123981,2,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940609513841,720575940630744019,10,GABA,WV-WV-4,WED-VLP-2,3.467948718,3.423076923,3.227564103,
720575940626153488,720575940621159181,27,Ach,B1-6,aPN3,4.46474359,5.176282051,,
720575940616211013,720575940621043753,11,GABA,WED_pr02,B1-5,3.564102564,3.147435897,,
720575940607570185,720575940628584783,8,Ach,B1-6,WED_pr01-2,5.067307692,4.301282051,,4.221153846
720575940634571383,720575940618342966,1,GABA,WV-WV-2,WV-WV-2,3.5,3.355769231,,
720575940614840891,720575940621148660,6,Ach,B1-3,WV-WV-2,2.541666667,3.394230769,,
720575940617066653,720575940617431325,5,Ach,JO-B,B1-4,,2.884615385,,2.766254579
720575940623304906,720575940619590081,6,Ach,WED-VLP-1,AVLP_pr31,3.448717949,4.304487179,,
720575940614544582,720575940623987982,8,Ach,JO-A,AVLP_pr01-1,,2.435897436,,
720575940606332629,720575940631425965,1,Ach,B1-1,AVLP_pr01-1,2.141025641,2.621794872,,
720575940618475101,720575940619675712,2,Ach,pC2lb,pC2la,5.131410256,5.83974359,,
720575940627201579,720575940632945177,2,GABA,WV-WV-3,WV-WV-3,3.048076923,2.326923077,,
720575940623987982,720575940629133071,16,GABA,AVLP_pr01-1,A2,2.435897436,2.310897436,,
720575940632998136,720575940620835327,4,GABA,WED_pr02,WV-WV-2,3.541666667,3.724358974,,
720575940628016983,720575940645497140,7,Ach,B1-5,SAD_pr02,3.615384615,4.048076923,,
720575940616211013,720575940625887631,4,GABA,WED_pr02,WED_pr02,3.564102564,3.516025641,,
720575940608432760,720575940618066415,3,GABA,SAD_pr02,B1-3,4.070512821,2.817307692,,
720575940618475101,720575940623725972,4,Ach,pC2lb,pC2lb,5.131410256,4.830128205,,
720575940631693610,720575940612001489,6,inconclusive,A1,A1,3.823717949,3.746794872,3.896367521,
720575940638095293,720575940628837650,10,Ach,pC2lb,AVLP_pr36/asp10a-1,4.929487179,5.333333333,4.946714744,
720575940617034398,720575940622304243,3,Ach,AVLP_pr36/asp10a-1,PVLP_pr03-2,5.310897436,5.935897436,,
720575940640713680,720575940617197057,2,Ach,JO-A,SAD_pr02,,3.022435897,,
720575940611335859,720575940611177586,3,GABA,SAD_pr02,JO-A,3.096153846,,,
720575940622295585,720575940641545888,1,Ach,JO-A,WV-WV-4,,2.987179487,,
720575940611674265,720575940631153194,2,GABA,WED_pr02,AVLP_pr23,3.128205128,3.240384615,,
720575940612338674,720575940617668537,1,GABA,SAD_pr02,JO-A,2.71474359,,,
720575940613682911,720575940632649697,7,Ach,JO-A,A2,,2.317307692,,
720575940606332629,720575940631425965,5,Ach,B1-1,AVLP_pr01-1,2.141025641,2.621794872,,
720575940626793831,720575940632522848,3,Ach,pC2lb,pC2la,4.945512821,5.669871795,,
720575940613956767,720575940616809401,10,Ach,JO-B,B1-1,,2.141025641,,
720575940622609678,720575940616121408,39,Ach,WED-VLP-2,WED_pr02,3.647435897,3.378205128,,
720575940617457881,720575940631631564,7,Ach,JO-B,B1-5,,3.240384615,,
720575940621242025,720575940606743170,2,Ach,B1-5,WED_pr02,2.887820513,3.397435897,,
720575940621431492,720575940625295339,9,Ach,pC2la,pMN1,5.762820513,5.243589744,,5.233974359
720575940617972052,720575940615723077,10,Ach,JO-B,B1-5,,2.573717949,,3.178858481
720575940640507763,720575940631153194,14,GABA,WED_pr02,AVLP_pr23,3.573717949,3.240384615,,
720575940625194558,720575940621558762,4,GABA,PVLP_pr03-3,WED_pr01-1,4.657051282,4.16025641,,
720575940626869403,720575940620356545,1,Ach,AVLP_pr12,pC1d,6.115384615,5.689102564,,5.790064103
720575940629806206,720575940630603091,6,Ach,JO-B,B1-2,,2.477564103,,
720575940644057635,720575940632084705,1,Ach,JO-B,B1-7,,2.519230769,,
720575940620062633,720575940632385943,42,GABA,AVLP_pr01-1,vpoEN,2.996794872,3.746794872,,
720575940627778393,720575940629316152,12,Ach,JO-B,IPS_pr01-2,,3.019230769,,2.779647436
720575940626257736,720575940611277293,8,Ach,JO-B,B1-1,,2.092948718,,
720575940614847906,720575940625483962,3,Ach,JO-B,B1-6,,3.016025641,,
720575940634229399,720575940611277293,1,Ach,JO-B,B1-1,,2.092948718,,
720575940635330204,720575940619405812,1,GABA,WV-WV-1,B1-3,2.631410256,2.653846154,,
720575940624704393,720575940634571383,9,Ach,B1-3,WV-WV-2,2.509615385,3.5,,
720575940627442197,720575940644488727,5,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940614450774,720575940631153194,3,Ach,B1-2,AVLP_pr23,3.586538462,3.240384615,,
720575940642414989,720575940628159081,5,Ach,JO-B,JO-B,,,,
720575940608112137,720575940627410944,3,Ach,JO-B,B1-2,,2.298076923,,
720575940608112137,720575940622838154,5,Ach,JO-B,GF,,3.179487179,,
720575940614332899,720575940638214461,2,Ach,JO-A,A2,,2.298076923,,2.304487179
720575940605214636,720575940635330204,1,GABA,WV-WV-3,WV-WV-1,2.53525641,2.631410256,,
720575940634299071,720575940616809401,1,GABA,WED_pr02,B1-1,3.243589744,2.141025641,,
720575940616211013,720575940634571383,21,GABA,WED_pr02,WV-WV-2,3.564102564,3.5,,
720575940630258003,720575940641545888,3,GABA,WED_pr02,WV-WV-4,3.403846154,2.987179487,,
720575940605214636,720575940632945177,2,GABA,WV-WV-3,WV-WV-3,2.53525641,2.326923077,,
720575940634599792,720575940639205198,1,Ach,B1-5,B1-5,3.451923077,2.929487179,,
720575940619942859,720575940649911286,28,Ach,B1-1,WED-VLP-1,2.060897436,3.256410256,,
720575940621835246,720575940609927653,14,GABA,WED_pr02,WED-VLP-2,3.201923077,3.560897436,3.382386364,
720575940633044634,720575940630223052,4,GABA,WED_pr02,B1-1,3.096153846,2.169871795,,
720575940620859886,720575940642163341,6,GABA,SAD_pr02,JO-A,3.291666667,,,
720575940621835246,720575940630816569,3,GABA,WED_pr02,JO-B,3.201923077,,3.382386364,
720575940615503249,720575940614018060,15,GLUT,aPN3,IPS_pr02,5.041666667,3.307692308,,
720575940620392984,720575940631922969,2,Ach,WED-VLP-1,WED-VLP-1,3.259615385,3.054487179,,
720575940622342569,720575940614840891,9,Ach,JO-B,B1-3,,2.541666667,,
720575940635547113,720575940623322877,11,Ach,B1-1,WV-WV-1,3.830128205,3.176282051,,2.711538462
720575940626793831,720575940640176848,9,Ach,pC2lb,pC2lb,4.945512821,4.871794872,,
720575940621717469,720575940622123981,3,GABA,WV-WV-3,WV-WV-1,2.846153846,2.326923077,,
720575940612523571,720575940612078511,1,Ach,B1-2,WED_pr02,2.387820513,3.317307692,,
720575940620581748,720575940618342966,1,GABA,WED_pr02,WV-WV-2,3.439102564,3.355769231,,
720575940633301217,720575940621835246,5,Ach,JO-B,WED_pr02,,3.201923077,,3.382386364
720575940614544582,720575940629133071,2,Ach,JO-A,A2,,2.310897436,,
720575940630131218,720575940625466387,7,Ach,B1-6,aPN3,4.708333333,5.041666667,,
720575940620012253,720575940630603091,55,GABA,B2,B1-2,2.644230769,2.477564103,,
720575940606743170,720575940621835246,2,GABA,WED_pr02,WED_pr02,3.397435897,3.201923077,,3.382386364
720575940616428884,720575940630277175,7,Ach,JO-B,B1-5,,3.176282051,,
720575940629450366,720575940632945177,27,Ach,JO-A,WV-WV-3,,2.326923077,,
720575940624872179,720575940606332629,1,Ach,B1-u,B1-1,2.185897436,2.141025641,,
720575940619942859,720575940609927141,18,Ach,B1-1,WED-VLP-1,2.060897436,3.134615385,,
720575940631179807,720575940654167201,1,Ach,pC2lb,PVLP_pr03-2,4.817307692,5.967948718,,
720575940644968302,720575940623322877,1,Ach,AVLP_pr23,WV-WV-1,3.144230769,3.176282051,3.192307692,2.711538462
720575940612146174,720575940612523571,3,Ach,B1-2,B1-2,2.663461538,2.387820513,,
720575940621464344,720575940625345328,4,Ach,JO-A,WV-WV-2,,2.996794872,,
720575940603186790,720575940634299071,3,Ach,WED-VLP-1,WED_pr02,3.314102564,3.243589744,,
720575940619969227,720575940623233238,5,Ach,JO-B,B1-5,,3.134615385,,
720575940634229399,720575940627263375,3,Ach,JO-B,B1-4,,2.766025641,,
720575940631153194,720575940629144906,33,Ach,AVLP_pr23,AVLP/PVLP_pr01-2,3.240384615,4.105769231,,
720575940616413509,720575940615723077,1,Ach,JO-B,B1-5,,2.573717949,,3.178858481
720575940626242191,720575940644488727,17,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940617884736,720575940634571383,12,GABA,SAD_pr02,WV-WV-2,2.147435897,3.5,,
720575940642412941,720575940634571383,3,Ach,B1-2,WV-WV-2,3.221153846,3.5,,
720575940637410394,720575940632649697,10,GABA,WED_pr02,A2,3.147435897,2.317307692,,
720575940642442893,720575940605214636,5,Ach,JO-B,WV-WV-3,,2.53525641,,
720575940615308729,720575940627263375,32,GLUT,aPN3,B1-4,4.791666667,2.766025641,,
720575940616121408,720575940625146122,13,GABA,WED_pr02,A2,3.378205128,2.291666667,,
720575940624770540,720575940644968302,5,Ach,JO-A,AVLP_pr23,,3.144230769,,3.192307692
720575940633057943,720575940622065432,1,Ach,JO-A,AVLP_pr01-1,,2.592948718,,
720575940606743170,720575940621242025,3,GABA,WED_pr02,B1-5,3.397435897,2.887820513,,
720575940629938487,720575940615723077,7,GABA,WED_pr02,B1-5,3.378205128,2.573717949,,3.178858481
720575940610358990,720575940624704393,1,Ach,B1-2,B1-3,2.448717949,2.509615385,,
720575940623322877,720575940629938487,22,GABA,WV-WV-1,WED_pr02,3.176282051,3.378205128,2.711538462,
